country,year,matrix,organism,antibiotic,percent_resistant,n_isolates,antibiotic_class,matrix_group
Hungary,2024,laying_hens,S. Enteritidis,TET,0.0,8.0,Tetracyclines,animal
Hungary,2024,laying_hens,S. Enteritidis,TGC,0.0,8.0,Tetracyclines,animal
Hungary,2024,laying_hens,S. Enteritidis,TMP,0.0,8.0,Trimethoprim,animal
Hungary,2024,laying_hens,S. Infantis,AMK,0.0,7.0,Aminoglycosides,animal
Hungary,2024,laying_hens,S. Infantis,AMP,0.0,7.0,Penicillins,animal
Hungary,2024,laying_hens,S. Infantis,AZM,0.0,7.0,Macrolides,animal
Hungary,2024,laying_hens,S. Infantis,CAZ,0.0,7.0,Cephalosporins,animal
Hungary,2024,laying_hens,S. Infantis,CHL,0.0,7.0,Phenicols,animal
Hungary,2024,laying_hens,S. Infantis,CIP,42.9,7.0,Fluoroquinolones,animal
Hungary,2024,laying_hens,S. Infantis,COL,0.0,7.0,Polymyxins,animal
Hungary,2024,laying_hens,S. Infantis,CTX,0.0,7.0,Cephalosporins,animal
Hungary,2024,laying_hens,S. Infantis,GEN,0.0,7.0,Aminoglycosides,animal
Hungary,2024,laying_hens,S. Infantis,MEM,0.0,7.0,Carbapenems,animal
Hungary,2024,laying_hens,S. Infantis,NAL,28.6,7.0,Quinolones,animal
Hungary,2024,laying_hens,S. Infantis,SMX,28.6,7.0,Sulfonamides,animal
Hungary,2024,laying_hens,S. Infantis,TET,28.6,7.0,Tetracyclines,animal
Hungary,2024,laying_hens,S. Infantis,TGC,14.3,7.0,Tetracyclines,animal
Hungary,2024,laying_hens,S. Infantis,TMP,0.0,7.0,Trimethoprim,animal
Hungary,2024,laying_hens,Salmonella spp.,AMK,2.7,37.0,Aminoglycosides,animal
Hungary,2024,laying_hens,Salmonella spp.,AMP,0.0,37.0,Penicillins,animal
Hungary,2024,laying_hens,Salmonella spp.,AZM,0.0,37.0,Macrolides,animal
Hungary,2024,laying_hens,Salmonella spp.,CAZ,0.0,37.0,Cephalosporins,animal
Hungary,2024,laying_hens,Salmonella spp.,CHL,0.0,37.0,Phenicols,animal
Hungary,2024,laying_hens,Salmonella spp.,CIP,32.4,37.0,Fluoroquinolones,animal
Hungary,2024,laying_hens,Salmonella spp.,COL,0.0,37.0,Polymyxins,animal
Hungary,2024,laying_hens,Salmonella spp.,CTX,0.0,37.0,Cephalosporins,animal
Hungary,2024,laying_hens,Salmonella spp.,GEN,2.7,37.0,Aminoglycosides,animal
Hungary,2024,laying_hens,Salmonella spp.,MEM,0.0,37.0,Carbapenems,animal
Hungary,2024,laying_hens,Salmonella spp.,NAL,21.6,37.0,Quinolones,animal
Hungary,2024,laying_hens,Salmonella spp.,SMX,5.4,37.0,Sulfonamides,animal
Hungary,2024,laying_hens,Salmonella spp.,TET,16.2,37.0,Tetracyclines,animal
Hungary,2024,laying_hens,Salmonella spp.,TGC,2.7,37.0,Tetracyclines,animal
Hungary,2024,laying_hens,Salmonella spp.,TMP,0.0,37.0,Trimethoprim,animal
Hungary,2024,turkey_meat,E. coli (ESBL/AmpC),AmpC_PHENO,2.2,180.0,Other,meat
Hungary,2024,turkey_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,10.55,180.0,Other,meat
Hungary,2024,turkey_meat,E. coli (ESBL/AmpC),ESBL_PHENO,8.166666666666666,180.0,Other,meat
Hungary,2024,turkeys,C. coli,CHL,0.0,174.0,Phenicols,animal
Hungary,2024,turkeys,C. coli,CIP,93.1,174.0,Fluoroquinolones,animal
Hungary,2024,turkeys,C. coli,ERY,1.1,174.0,Macrolides,animal
Hungary,2024,turkeys,C. coli,ETP,69.5,174.0,Carbapenems,animal
Hungary,2024,turkeys,C. coli,GEN,0.0,174.0,Aminoglycosides,animal
Hungary,2024,turkeys,C. coli,TET,63.2,174.0,Tetracyclines,animal
Hungary,2024,turkeys,E. coli,AMK,0.0,182.0,Aminoglycosides,animal
Hungary,2024,turkeys,E. coli,AMP,41.2,182.0,Penicillins,animal
Hungary,2024,turkeys,E. coli,AZM,0.5,182.0,Macrolides,animal
Hungary,2024,turkeys,E. coli,CAZ,0.0,182.0,Cephalosporins,animal
Hungary,2024,turkeys,E. coli,CHL,6.6,182.0,Phenicols,animal
Hungary,2024,turkeys,E. coli,CIP,43.4,182.0,Fluoroquinolones,animal
Hungary,2024,turkeys,E. coli,COL,0.0,182.0,Polymyxins,animal
Hungary,2024,turkeys,E. coli,CTX,0.0,182.0,Cephalosporins,animal
Hungary,2024,turkeys,E. coli,GEN,1.1,182.0,Aminoglycosides,animal
Hungary,2024,turkeys,E. coli,MEM,0.0,182.0,Carbapenems,animal
Hungary,2024,turkeys,E. coli,NAL,30.8,182.0,Quinolones,animal
Hungary,2024,turkeys,E. coli,SMX,23.6,182.0,Sulfonamides,animal
Hungary,2024,turkeys,E. coli,TET,37.9,182.0,Tetracyclines,animal
Hungary,2024,turkeys,E. coli,TGC,0.5,182.0,Tetracyclines,animal
Hungary,2024,turkeys,E. coli,TMP,13.7,182.0,Trimethoprim,animal
Hungary,2024,turkeys,E. coli (ESBL/AmpC),AmpC_PHENO,2.8,567.0,Other,animal
Hungary,2024,turkeys,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,5.0,567.0,Other,animal
Hungary,2024,turkeys,E. coli (ESBL/AmpC),ESBL_PHENO,2.9333333333333336,567.0,Other,animal
Hungary,2024,turkeys,S. Infantis,AMK,0.0,14.0,Aminoglycosides,animal
Hungary,2024,turkeys,S. Infantis,AMP,0.0,14.0,Penicillins,animal
Hungary,2024,turkeys,S. Infantis,AZM,0.0,14.0,Macrolides,animal
Hungary,2024,turkeys,S. Infantis,CAZ,0.0,14.0,Cephalosporins,animal
Hungary,2024,turkeys,S. Infantis,CHL,7.1,14.0,Phenicols,animal
Hungary,2024,turkeys,S. Infantis,CIP,100.0,14.0,Fluoroquinolones,animal
Hungary,2024,turkeys,S. Infantis,COL,0.0,14.0,Polymyxins,animal
Hungary,2024,turkeys,S. Infantis,CTX,0.0,14.0,Cephalosporins,animal
Hungary,2024,turkeys,S. Infantis,GEN,0.0,14.0,Aminoglycosides,animal
Hungary,2024,turkeys,S. Infantis,MEM,0.0,14.0,Carbapenems,animal
Hungary,2024,turkeys,S. Infantis,NAL,100.0,14.0,Quinolones,animal
Hungary,2024,turkeys,S. Infantis,SMX,100.0,14.0,Sulfonamides,animal
Hungary,2024,turkeys,S. Infantis,TET,100.0,14.0,Tetracyclines,animal
Hungary,2024,turkeys,S. Infantis,TGC,57.1,14.0,Tetracyclines,animal
Hungary,2024,turkeys,S. Infantis,TMP,7.1,14.0,Trimethoprim,animal
Hungary,2024,turkeys,S. Kentucky,AMK,0.0,4.0,Aminoglycosides,animal
Hungary,2024,turkeys,S. Kentucky,AMP,75.0,4.0,Penicillins,animal
Hungary,2024,turkeys,S. Kentucky,AZM,0.0,4.0,Macrolides,animal
Hungary,2024,turkeys,S. Kentucky,CAZ,0.0,4.0,Cephalosporins,animal
Hungary,2024,turkeys,S. Kentucky,CHL,0.0,4.0,Phenicols,animal
Hungary,2024,turkeys,S. Kentucky,CIP,100.0,4.0,Fluoroquinolones,animal
Hungary,2024,turkeys,S. Kentucky,COL,0.0,4.0,Polymyxins,animal
Hungary,2024,turkeys,S. Kentucky,CTX,0.0,4.0,Cephalosporins,animal
Hungary,2024,turkeys,S. Kentucky,GEN,0.0,4.0,Aminoglycosides,animal
Hungary,2024,turkeys,S. Kentucky,MEM,0.0,4.0,Carbapenems,animal
Hungary,2024,turkeys,S. Kentucky,NAL,100.0,4.0,Quinolones,animal
Hungary,2024,turkeys,S. Kentucky,SMX,100.0,4.0,Sulfonamides,animal
Hungary,2024,turkeys,S. Kentucky,TET,100.0,4.0,Tetracyclines,animal
Hungary,2024,turkeys,S. Kentucky,TGC,0.0,4.0,Tetracyclines,animal
Hungary,2024,turkeys,S. Kentucky,TMP,0.0,4.0,Trimethoprim,animal
Hungary,2024,turkeys,Salmonella spp.,AMK,0.0,75.0,Aminoglycosides,animal
Hungary,2024,turkeys,Salmonella spp.,AMP,25.3,75.0,Penicillins,animal
Hungary,2024,turkeys,Salmonella spp.,AZM,0.0,75.0,Macrolides,animal
Hungary,2024,turkeys,Salmonella spp.,CAZ,0.0,75.0,Cephalosporins,animal
Hungary,2024,turkeys,Salmonella spp.,CHL,2.7,75.0,Phenicols,animal
Hungary,2024,turkeys,Salmonella spp.,CIP,85.3,75.0,Fluoroquinolones,animal
Hungary,2024,turkeys,Salmonella spp.,COL,0.0,75.0,Polymyxins,animal
Hungary,2024,turkeys,Salmonella spp.,CTX,0.0,75.0,Cephalosporins,animal
Hungary,2024,turkeys,Salmonella spp.,GEN,0.0,75.0,Aminoglycosides,animal
Hungary,2024,turkeys,Salmonella spp.,MEM,0.0,75.0,Carbapenems,animal
Hungary,2024,turkeys,Salmonella spp.,NAL,82.7,75.0,Quinolones,animal
Hungary,2024,turkeys,Salmonella spp.,SMX,30.7,75.0,Sulfonamides,animal
Hungary,2024,turkeys,Salmonella spp.,TET,68.0,75.0,Tetracyclines,animal
Hungary,2024,turkeys,Salmonella spp.,TGC,20.0,75.0,Tetracyclines,animal
Hungary,2024,turkeys,Salmonella spp.,TMP,5.3,75.0,Trimethoprim,animal
Iceland,2023,pigs,C. coli,CHL,0.0,100.0,Phenicols,animal
Iceland,2023,pigs,C. coli,CIP,79.0,100.0,Fluoroquinolones,animal
Iceland,2023,pigs,C. coli,ERY,0.0,100.0,Macrolides,animal
Iceland,2023,pigs,C. coli,ETP,0.0,100.0,Carbapenems,animal
Iceland,2023,pigs,C. coli,GEN,0.0,100.0,Aminoglycosides,animal
Iceland,2023,pigs,C. coli,TET,0.0,100.0,Tetracyclines,animal
Iceland,2023,pigs,E. coli,AMK,0.0,85.0,Aminoglycosides,animal
Iceland,2023,pigs,E. coli,AMP,23.5,85.0,Penicillins,animal
Iceland,2023,pigs,E. coli,AZM,1.2,85.0,Macrolides,animal
Iceland,2023,pigs,E. coli,CAZ,0.0,85.0,Cephalosporins,animal
Iceland,2023,pigs,E. coli,CHL,1.2,85.0,Phenicols,animal
Iceland,2023,pigs,E. coli,CIP,1.2,85.0,Fluoroquinolones,animal
Iceland,2023,pigs,E. coli,COL,0.0,85.0,Polymyxins,animal
Iceland,2023,pigs,E. coli,CTX,0.0,85.0,Cephalosporins,animal
Iceland,2023,pigs,E. coli,GEN,0.0,85.0,Aminoglycosides,animal
Iceland,2023,pigs,E. coli,MEM,0.0,85.0,Carbapenems,animal
Iceland,2023,pigs,E. coli,NAL,1.2,85.0,Quinolones,animal
Iceland,2023,pigs,E. coli,SMX,20.0,85.0,Sulfonamides,animal
Iceland,2023,pigs,E. coli,TET,20.0,85.0,Tetracyclines,animal
Iceland,2023,pigs,E. coli,TGC,0.0,85.0,Tetracyclines,animal
Iceland,2023,pigs,E. coli,TMP,15.3,85.0,Trimethoprim,animal
Iceland,2023,pigs,E. coli (ESBL/AmpC),AmpC_PHENO,0.0,143.0,Other,animal
Iceland,2023,pigs,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.6993006993006993,143.0,Other,animal
Iceland,2023,pigs,E. coli (ESBL/AmpC),ESBL_PHENO,0.4662004662004662,143.0,Other,animal
Iceland,2023,pigs,Salmonella spp.,AMK,0.0,1.0,Aminoglycosides,animal
Iceland,2023,pigs,Salmonella spp.,AMP,100.0,1.0,Penicillins,animal
Iceland,2023,pigs,Salmonella spp.,AZM,0.0,1.0,Macrolides,animal
Iceland,2023,pigs,Salmonella spp.,CAZ,0.0,1.0,Cephalosporins,animal
Iceland,2023,pigs,Salmonella spp.,CHL,0.0,1.0,Phenicols,animal
Iceland,2023,pigs,Salmonella spp.,CIP,0.0,1.0,Fluoroquinolones,animal
Iceland,2023,pigs,Salmonella spp.,COL,0.0,1.0,Polymyxins,animal
Iceland,2023,pigs,Salmonella spp.,CTX,0.0,1.0,Cephalosporins,animal
Iceland,2023,pigs,Salmonella spp.,GEN,0.0,1.0,Aminoglycosides,animal
Iceland,2023,pigs,Salmonella spp.,MEM,0.0,1.0,Carbapenems,animal
Iceland,2023,pigs,Salmonella spp.,NAL,0.0,1.0,Quinolones,animal
Iceland,2023,pigs,Salmonella spp.,SMX,0.0,1.0,Sulfonamides,animal
Iceland,2023,pigs,Salmonella spp.,TET,100.0,1.0,Tetracyclines,animal
Iceland,2023,pigs,Salmonella spp.,TGC,0.0,1.0,Tetracyclines,animal
Iceland,2023,pigs,Salmonella spp.,TMP,0.0,1.0,Trimethoprim,animal
Iceland,2024,broiler_meat,E. coli (ESBL/AmpC),AmpC_PHENO,0.0,135.0,Other,meat
Iceland,2024,broiler_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.0,135.0,Other,meat
Iceland,2024,broiler_meat,E. coli (ESBL/AmpC),ESBL_PHENO,0.0,135.0,Other,meat
Iceland,2024,broilers,C. jejuni,CHL,0.0,1.0,Phenicols,animal
Iceland,2024,broilers,C. jejuni,CIP,0.0,1.0,Fluoroquinolones,animal
Iceland,2024,broilers,C. jejuni,ERY,0.0,1.0,Macrolides,animal
Iceland,2024,broilers,C. jejuni,ETP,0.0,1.0,Carbapenems,animal
Iceland,2024,broilers,C. jejuni,GEN,0.0,1.0,Aminoglycosides,animal
Iceland,2024,broilers,C. jejuni,TET,0.0,1.0,Tetracyclines,animal
Iceland,2024,broilers,E. coli,AMK,0.0,85.0,Aminoglycosides,animal
Iceland,2024,broilers,E. coli,AMP,10.6,85.0,Penicillins,animal
Iceland,2024,broilers,E. coli,AZM,0.0,85.0,Macrolides,animal
Iceland,2024,broilers,E. coli,CAZ,0.0,85.0,Cephalosporins,animal
Iceland,2024,broilers,E. coli,CHL,0.0,85.0,Phenicols,animal
Iceland,2024,broilers,E. coli,CIP,1.2,85.0,Fluoroquinolones,animal
Iceland,2024,broilers,E. coli,COL,0.0,85.0,Polymyxins,animal
Iceland,2024,broilers,E. coli,CTX,0.0,85.0,Cephalosporins,animal
Iceland,2024,broilers,E. coli,GEN,0.0,85.0,Aminoglycosides,animal
Iceland,2024,broilers,E. coli,MEM,0.0,85.0,Carbapenems,animal
Iceland,2024,broilers,E. coli,NAL,2.4,85.0,Quinolones,animal
Iceland,2024,broilers,E. coli,SMX,3.5,85.0,Sulfonamides,animal
Iceland,2024,broilers,E. coli,TET,5.9,85.0,Tetracyclines,animal
Iceland,2024,broilers,E. coli,TGC,0.0,85.0,Tetracyclines,animal
Iceland,2024,broilers,E. coli,TMP,1.2,85.0,Trimethoprim,animal
Iceland,2024,broilers,E. coli (ESBL/AmpC),AmpC_PHENO,0.0,148.0,Other,animal
Iceland,2024,broilers,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.0,148.0,Other,animal
Iceland,2024,broilers,E. coli (ESBL/AmpC),ESBL_PHENO,0.0,148.0,Other,animal
Iceland,2024,broilers,Salmonella spp.,AMK,0.0,2.0,Aminoglycosides,animal
Iceland,2024,broilers,Salmonella spp.,AMP,0.0,2.0,Penicillins,animal
Iceland,2024,broilers,Salmonella spp.,AZM,0.0,2.0,Macrolides,animal
Iceland,2024,broilers,Salmonella spp.,CAZ,0.0,2.0,Cephalosporins,animal
Iceland,2024,broilers,Salmonella spp.,CHL,0.0,2.0,Phenicols,animal
Iceland,2024,broilers,Salmonella spp.,CIP,0.0,2.0,Fluoroquinolones,animal
Iceland,2024,broilers,Salmonella spp.,COL,0.0,2.0,Polymyxins,animal
Iceland,2024,broilers,Salmonella spp.,CTX,0.0,2.0,Cephalosporins,animal
Iceland,2024,broilers,Salmonella spp.,GEN,0.0,2.0,Aminoglycosides,animal
Iceland,2024,broilers,Salmonella spp.,MEM,0.0,2.0,Carbapenems,animal
Iceland,2024,broilers,Salmonella spp.,NAL,0.0,2.0,Quinolones,animal
Iceland,2024,broilers,Salmonella spp.,SMX,0.0,2.0,Sulfonamides,animal
Iceland,2024,broilers,Salmonella spp.,TET,0.0,2.0,Tetracyclines,animal
Iceland,2024,broilers,Salmonella spp.,TGC,0.0,2.0,Tetracyclines,animal
Iceland,2024,broilers,Salmonella spp.,TMP,0.0,2.0,Trimethoprim,animal
Iceland,2024,human,C. jejuni,CIP,40.0,60.0,Fluoroquinolones,human
Iceland,2024,human,C. jejuni,ERY,0.0,60.0,Macrolides,human
Iceland,2024,human,C. jejuni,TET,13.3,60.0,Tetracyclines,human
Iceland,2024,human,S. Typhimurium,AZM,0.0,25.0,Macrolides,human
Iceland,2024,human,S. Typhimurium,CAZ,0.0,25.0,Cephalosporins,human
Iceland,2024,human,S. Typhimurium,CHL,0.0,25.0,Phenicols,human
Iceland,2024,human,S. Typhimurium,CIP,0.0,26.0,Fluoroquinolones,human
Iceland,2024,human,S. Typhimurium,GEN,0.0,25.0,Aminoglycosides,human
Iceland,2024,human,S. Typhimurium,MEM,0.0,25.0,Carbapenems,human
Iceland,2024,human,S. Typhimurium,SXT,0.0,25.0,Sulfonamides,human
Iceland,2024,human,Salmonella spp.,AZM,0.0,66.0,Macrolides,human
Iceland,2024,human,Salmonella spp.,CAZ,0.0,67.0,Cephalosporins,human
Iceland,2024,human,Salmonella spp.,CHL,0.0,67.0,Phenicols,human
Iceland,2024,human,Salmonella spp.,CIP,10.3,68.0,Fluoroquinolones,human
Iceland,2024,human,Salmonella spp.,GEN,0.0,67.0,Aminoglycosides,human
Iceland,2024,human,Salmonella spp.,MEM,0.0,67.0,Carbapenems,human
Iceland,2024,human,Salmonella spp.,SXT,1.5,67.0,Sulfonamides,human
Ireland,2023,bovine_meat,E. coli,AMK,0.0,42.0,Aminoglycosides,meat
Ireland,2023,bovine_meat,E. coli,AMP,14.3,42.0,Penicillins,meat
Ireland,2023,bovine_meat,E. coli,AZM,0.0,42.0,Macrolides,meat
Ireland,2023,bovine_meat,E. coli,CAZ,0.0,42.0,Cephalosporins,meat
Ireland,2023,bovine_meat,E. coli,CHL,2.4,42.0,Phenicols,meat
Ireland,2023,bovine_meat,E. coli,CIP,0.0,42.0,Fluoroquinolones,meat
Ireland,2023,bovine_meat,E. coli,COL,0.0,42.0,Polymyxins,meat
Ireland,2023,bovine_meat,E. coli,CTX,0.0,42.0,Cephalosporins,meat
Ireland,2023,bovine_meat,E. coli,GEN,2.4,42.0,Aminoglycosides,meat
Ireland,2023,bovine_meat,E. coli,MEM,0.0,42.0,Carbapenems,meat
Ireland,2023,bovine_meat,E. coli,NAL,0.0,42.0,Quinolones,meat
Ireland,2023,bovine_meat,E. coli,SMX,14.3,42.0,Sulfonamides,meat
Ireland,2023,bovine_meat,E. coli,TET,16.7,42.0,Tetracyclines,meat
Ireland,2023,bovine_meat,E. coli,TGC,0.0,42.0,Tetracyclines,meat
Ireland,2023,bovine_meat,E. coli,TMP,11.9,42.0,Trimethoprim,meat
Ireland,2023,bovine_meat,E. coli (ESBL/AmpC),AmpC_PHENO,0.33,300.0,Other,meat
Ireland,2023,bovine_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,0.335,300.0,Other,meat
Ireland,2023,bovine_meat,E. coli (ESBL/AmpC),ESBL_PHENO,0.11,300.0,Other,meat
Ireland,2023,pig_meat,E. coli,AMK,0.0,103.0,Aminoglycosides,meat
Ireland,2023,pig_meat,E. coli,AMP,19.4,103.0,Penicillins,meat
Ireland,2023,pig_meat,E. coli,AZM,1.0,103.0,Macrolides,meat
Ireland,2023,pig_meat,E. coli,CAZ,1.0,103.0,Cephalosporins,meat
Ireland,2023,pig_meat,E. coli,CHL,9.7,103.0,Phenicols,meat
Ireland,2023,pig_meat,E. coli,CIP,3.9,103.0,Fluoroquinolones,meat
Ireland,2023,pig_meat,E. coli,COL,0.0,103.0,Polymyxins,meat
Ireland,2023,pig_meat,E. coli,CTX,1.0,103.0,Cephalosporins,meat
Ireland,2023,pig_meat,E. coli,GEN,1.9,103.0,Aminoglycosides,meat
Ireland,2023,pig_meat,E. coli,MEM,0.0,103.0,Carbapenems,meat
Ireland,2023,pig_meat,E. coli,NAL,2.9,103.0,Quinolones,meat
Ireland,2023,pig_meat,E. coli,SMX,24.3,103.0,Sulfonamides,meat
Ireland,2023,pig_meat,E. coli,TET,33.0,103.0,Tetracyclines,meat
Ireland,2023,pig_meat,E. coli,TGC,0.0,103.0,Tetracyclines,meat
Ireland,2023,pig_meat,E. coli,TMP,21.4,103.0,Trimethoprim,meat
Ireland,2023,pig_meat,E. coli (ESBL/AmpC),AmpC_PHENO,3.0,300.0,Other,meat
Ireland,2023,pig_meat,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,2.0,300.0,Other,meat
Ireland,2023,pig_meat,E. coli (ESBL/AmpC),ESBL_PHENO,0.5555555555555555,300.0,Other,meat
Ireland,2023,pigs,C. coli,CHL,0.0,170.0,Phenicols,animal
Ireland,2023,pigs,C. coli,CIP,38.2,170.0,Fluoroquinolones,animal
Ireland,2023,pigs,C. coli,ERY,5.9,170.0,Macrolides,animal
Ireland,2023,pigs,C. coli,ETP,0.6,170.0,Carbapenems,animal
Ireland,2023,pigs,C. coli,GEN,0.0,170.0,Aminoglycosides,animal
Ireland,2023,pigs,C. coli,TET,61.2,170.0,Tetracyclines,animal
Ireland,2023,pigs,C. jejuni,CHL,0.0,8.0,Phenicols,animal
Ireland,2023,pigs,C. jejuni,CIP,12.5,8.0,Fluoroquinolones,animal
Ireland,2023,pigs,C. jejuni,ERY,0.0,8.0,Macrolides,animal
Ireland,2023,pigs,C. jejuni,ETP,0.0,8.0,Carbapenems,animal
Ireland,2023,pigs,C. jejuni,GEN,0.0,8.0,Aminoglycosides,animal
Ireland,2023,pigs,C. jejuni,TET,12.5,8.0,Tetracyclines,animal
Ireland,2023,pigs,E. coli,AMK,0.0,170.0,Aminoglycosides,animal
Ireland,2023,pigs,E. coli,AMP,35.9,170.0,Penicillins,animal
Ireland,2023,pigs,E. coli,AZM,1.2,170.0,Macrolides,animal
Ireland,2023,pigs,E. coli,CAZ,0.6,170.0,Cephalosporins,animal
Ireland,2023,pigs,E. coli,CHL,7.6,170.0,Phenicols,animal
Ireland,2023,pigs,E. coli,CIP,8.2,170.0,Fluoroquinolones,animal
Ireland,2023,pigs,E. coli,COL,0.0,170.0,Polymyxins,animal
Ireland,2023,pigs,E. coli,CTX,0.6,170.0,Cephalosporins,animal
Ireland,2023,pigs,E. coli,GEN,2.4,170.0,Aminoglycosides,animal
Ireland,2023,pigs,E. coli,MEM,0.0,170.0,Carbapenems,animal
Ireland,2023,pigs,E. coli,NAL,6.5,170.0,Quinolones,animal
Ireland,2023,pigs,E. coli,SMX,36.5,170.0,Sulfonamides,animal
Ireland,2023,pigs,E. coli,TET,45.9,170.0,Tetracyclines,animal
Ireland,2023,pigs,E. coli,TGC,0.0,170.0,Tetracyclines,animal
Ireland,2023,pigs,E. coli,TMP,30.6,170.0,Trimethoprim,animal
Ireland,2023,pigs,E. coli (ESBL/AmpC),AmpC_PHENO,12.67,300.0,Other,animal
Ireland,2023,pigs,E. coli (ESBL/AmpC),ESBL_AmpC_PHENO,18.165,300.0,Other,animal
Ireland,2023,pigs,E. coli (ESBL/AmpC),ESBL_PHENO,10.223333333333334,300.0,Other,animal
Ireland,2023,pigs,S. Derby,AMK,0.0,50.0,Aminoglycosides,animal
Ireland,2023,pigs,S. Derby,AMP,12.0,50.0,Penicillins,animal
Ireland,2023,pigs,S. Derby,AZM,0.0,50.0,Macrolides,animal
Ireland,2023,pigs,S. Derby,CAZ,0.0,50.0,Cephalosporins,animal
Ireland,2023,pigs,S. Derby,CHL,6.0,50.0,Phenicols,animal
Ireland,2023,pigs,S. Derby,CIP,4.0,50.0,Fluoroquinolones,animal
Ireland,2023,pigs,S. Derby,COL,0.0,50.0,Polymyxins,animal
Ireland,2023,pigs,S. Derby,CTX,0.0,50.0,Cephalosporins,animal
Ireland,2023,pigs,S. Derby,GEN,6.0,50.0,Aminoglycosides,animal
Ireland,2023,pigs,S. Derby,MEM,0.0,50.0,Carbapenems,animal
Ireland,2023,pigs,S. Derby,NAL,4.0,50.0,Quinolones,animal
Ireland,2023,pigs,S. Derby,SMX,6.0,50.0,Sulfonamides,animal
Ireland,2023,pigs,S. Derby,TET,12.0,50.0,Tetracyclines,animal
Ireland,2023,pigs,S. Derby,TGC,0.0,50.0,Tetracyclines,animal
Ireland,2023,pigs,S. Derby,TMP,8.0,50.0,Trimethoprim,animal
Ireland,2023,pigs,S. Typhimurium,AMK,0.0,30.0,Aminoglycosides,animal
Ireland,2023,pigs,S. Typhimurium,AMP,76.7,30.0,Penicillins,animal
Ireland,2023,pigs,S. Typhimurium,AZM,0.0,30.0,Macrolides,animal
Ireland,2023,pigs,S. Typhimurium,CAZ,0.0,30.0,Cephalosporins,animal
Ireland,2023,pigs,S. Typhimurium,CHL,50.0,30.0,Phenicols,animal
Ireland,2023,pigs,S. Typhimurium,CIP,6.7,30.0,Fluoroquinolones,animal
Ireland,2023,pigs,S. Typhimurium,COL,0.0,30.0,Polymyxins,animal
Ireland,2023,pigs,S. Typhimurium,CTX,0.0,30.0,Cephalosporins,animal
Ireland,2023,pigs,S. Typhimurium,GEN,6.7,30.0,Aminoglycosides,animal
Ireland,2023,pigs,S. Typhimurium,MEM,0.0,30.0,Carbapenems,animal
Ireland,2023,pigs,S. Typhimurium,NAL,6.7,30.0,Quinolones,animal
Ireland,2023,pigs,S. Typhimurium,SMX,86.7,30.0,Sulfonamides,animal
Ireland,2023,pigs,S. Typhimurium,TET,56.7,30.0,Tetracyclines,animal
Ireland,2023,pigs,S. Typhimurium,TGC,13.3,30.0,Tetracyclines,animal
Ireland,2023,pigs,S. Typhimurium,TMP,33.3,30.0,Trimethoprim,animal
Ireland,2023,pigs,S. Typhimurium (mono),AMK,0.0,60.0,Aminoglycosides,animal
Ireland,2023,pigs,S. Typhimurium (mono),AMP,95.0,60.0,Penicillins,animal
Ireland,2023,pigs,S. Typhimurium (mono),AZM,3.3,60.0,Macrolides,animal
Ireland,2023,pigs,S. Typhimurium (mono),CAZ,0.0,60.0,Cephalosporins,animal
Ireland,2023,pigs,S. Typhimurium (mono),CHL,26.7,60.0,Phenicols,animal
Ireland,2023,pigs,S. Typhimurium (mono),CIP,13.3,60.0,Fluoroquinolones,animal
Ireland,2023,pigs,S. Typhimurium (mono),COL,0.0,60.0,Polymyxins,animal
Ireland,2023,pigs,S. Typhimurium (mono),CTX,0.0,60.0,Cephalosporins,animal
Ireland,2023,pigs,S. Typhimurium (mono),GEN,23.3,60.0,Aminoglycosides,animal
Ireland,2023,pigs,S. Typhimurium (mono),MEM,0.0,60.0,Carbapenems,animal
Ireland,2023,pigs,S. Typhimurium (mono),NAL,11.7,60.0,Quinolones,animal
Ireland,2023,pigs,S. Typhimurium (mono),SMX,98.3,60.0,Sulfonamides,animal
Ireland,2023,pigs,S. Typhimurium (mono),TET,90.0,60.0,Tetracyclines,animal
Ireland,2023,pigs,S. Typhimurium (mono),TGC,0.0,60.0,Tetracyclines,animal
Ireland,2023,pigs,S. Typhimurium (mono),TMP,36.7,60.0,Trimethoprim,animal
Ireland,2023,pigs,Salmonella spp.,AMK,0.0,170.0,Aminoglycosides,animal
Ireland,2023,pigs,Salmonella spp.,AMP,56.5,170.0,Penicillins,animal
Ireland,2023,pigs,Salmonella spp.,AZM,1.8,170.0,Macrolides,animal
Ireland,2023,pigs,Salmonella spp.,CAZ,0.0,170.0,Cephalosporins,animal
Ireland,2023,pigs,Salmonella spp.,CHL,23.5,170.0,Phenicols,animal
Ireland,2023,pigs,Salmonella spp.,CIP,8.8,170.0,Fluoroquinolones,animal
Ireland,2023,pigs,Salmonella spp.,COL,0.0,170.0,Polymyxins,animal
Ireland,2023,pigs,Salmonella spp.,CTX,0.0,170.0,Cephalosporins,animal
